acquisitions_id,acquired_company,acquiring_company,year_of_acquisition_announcement,price,price_disclosed,status,terms,country_hq,country_hq_bidder,city_hq,city_hq_bidder,target_main_category,bidder_main_category,market_categories,market_categories_bidder,target_age_at_acquisition,bidder_age_at_acquisition,cross_border,same_country,target_has_category,number_of_acquisitions,number_of_employees,total_funding_usd,cluster
Symantec acquired Mi5 Networks in 2009,Mi5 Networks,Symantec,2009,Undisclosed amount,0,Undisclosed,Cash,,United States,,Mountain View,Web Hosting,Security,Web Hosting,Security,,27.0,0,0,1,17.0,20402.0,0.0,0
Symantec acquired Nukona in 2012,Nukona,Symantec,2012,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Solana Beach,Mountain View,Enterprise Software,Security,Enterprise Software,Security,,30.0,0,1,1,17.0,20402.0,0.0,2
Symantec acquired PasswordBank in 2013,PasswordBank,Symantec,2013,Undisclosed Amount,1,Undisclosed,Undisclosed,France,United States,Paris,Mountain View,Security,Security,Security,Security,5.0,31.0,1,0,1,17.0,20402.0,0.0,0
Symantec acquired PC Tools in 2008,PC Tools,Symantec,2008,Undisclosed amount,0,Undisclosed,Undisclosed,Australia,United States,Sydney,Mountain View,Software,Security,Software,Security,4.0,26.0,1,0,1,17.0,20402.0,0.0,0
Symantec acquired PGP Corporation in 2010,PGP Corporation,Symantec,2010,"$300,000,000",1,Undisclosed,Cash,United States,United States,Menlo Park,Mountain View,Software,Security,Software,Security,14.0,28.0,0,1,1,17.0,20402.0,0.0,0
Symantec acquired Recourse Technologies in 2002,Recourse Technologies,Symantec,2002,"$135,000,000",1,Undisclosed,Cash,United States,United States,Redwood City,Mountain View,Unknown,Security,,Security,,20.0,0,1,0,17.0,20402.0,0.0,0
Symantec acquired SwapDrive in 2008,SwapDrive,Symantec,2008,"$123,000,000",1,Undisclosed,Undisclosed,United States,United States,Washington,Mountain View,Curated Web,Security,Curated Web,Security,10.0,26.0,0,1,1,17.0,20402.0,0.0,0
Symantec acquired TurnTide in 2004,TurnTide,Symantec,2004,"$28,000,000",1,Undisclosed,Cash,,United States,,Mountain View,Security,Security,Security,Security,,22.0,0,0,1,17.0,20402.0,0.0,0
Symantec acquired VeriSign Authentication Services in 2010,VeriSign Authentication Services,Symantec,2010,"$1,300,000,000",1,Undisclosed,Cash,United States,United States,Mountain View,Mountain View,Security,Security,Security,Security,15.0,28.0,0,1,1,17.0,20402.0,0.0,0
Symantec acquired Vontu in 2007,Vontu,Symantec,2007,"$350,000,000",1,Undisclosed,Cash,United States,United States,San Francisco,Mountain View,Software,Security,Software,Security,6.0,25.0,0,1,1,17.0,20402.0,0.0,0
Synchronica acquired OZ Communications in 2011,OZ Communications,Synchronica,2011,"$25,000,000",1,Complete,Cash,,,,,Unknown,Unknown,,,,,0,0,0,,,,3
Telligent Systems acquired Zimbra in 2013,Zimbra,Telligent Systems,2013,Undisclosed amount,0,Undisclosed,Undisclosed,,,,,Unknown,Unknown,,,,,0,0,0,,,,3
Teradata acquired Aprimo in 2010,Aprimo,Teradata,2010,"$525,000,000",1,Undisclosed,Undisclosed,United States,United States,Indianapolis,Miamisburg,Enterprise Software,Big Data,Enterprise Software,"Big Data, Consulting",12.0,31.0,0,1,1,7.0,10200.0,0.0,2
Teradata acquired Aster Data Systems in 2011,Aster Data Systems,Teradata,2011,"$263,000,000",1,Undisclosed,Undisclosed,United States,United States,San Carlos,Miamisburg,Analytics,Big Data,"Analytics, Databases","Big Data, Consulting",6.0,32.0,0,1,1,7.0,10200.0,0.0,0
Teradata acquired eCircle in 2012,eCircle,Teradata,2012,Undisclosed amount,0,Undisclosed,Undisclosed,Germany,United States,München,Miamisburg,Email Marketing,Big Data,"Email Marketing, Software","Big Data, Consulting",13.0,33.0,1,0,1,7.0,10200.0,0.0,0
Teradata acquired Hadapt in 2014,Hadapt,Teradata,2014,Undisclosed amount,0,Complete,Undisclosed,United States,United States,Cambridge,Miamisburg,Big Data,Big Data,"Big Data, Big Data Analytics, Business Intelligence, Software, Analytics","Big Data, Consulting",4.0,35.0,0,1,1,7.0,10200.0,0.0,0
Teradata acquired Revelytix in 2014,Revelytix,Teradata,2014,Undisclosed amount,0,Complete,Undisclosed,United States,United States,Sparks Glencoe,Miamisburg,Maps,Big Data,"Maps, Collaboration, Enterprise Software","Big Data, Consulting",9.0,35.0,0,1,1,7.0,10200.0,0.0,0
Teradata acquired Think Big Analytics in 2104,Think Big Analytics,Teradata,2104,Undisclosed amount,0,Complete,Undisclosed,United States,United States,Mountain View,Miamisburg,Consulting,Big Data,"Consulting, Software, Big Data, Analytics","Big Data, Consulting",94.0,125.0,0,1,1,7.0,10200.0,0.0,2
Teradata acquired xkoto in 2010,xkoto,Teradata,2010,Undisclosed amount,0,Complete,Undisclosed,United States,United States,Waltham,Miamisburg,Software,Big Data,Software,"Big Data, Consulting",5.0,31.0,0,1,1,7.0,10200.0,0.0,0
Terremark Worldwide acquired Terremark Worldwide in 2009,Terremark Worldwide,Terremark Worldwide,2009,"$11,500,000",1,Undisclosed,Cash,,,,,Unknown,Unknown,,,,,0,0,0,,,,3
Toluna acquired Greenfield Online in 2009,Greenfield Online,Toluna,2009,"$51,000,000",1,Undisclosed,Undisclosed,,,,,Unknown,Unknown,,,,,0,0,0,,,,3
Tribune Company acquired Gracenote in 2013,Gracenote,Tribune Company,2013,"$170,000,000",1,Undisclosed,Undisclosed,,,,,Unknown,Unknown,,,,,0,0,0,,,,3
Twitter acquired AdGrok in 2011,AdGrok,Twitter,2011,"$10,000,000",1,Undisclosed,Undisclosed,United States,United States,San Francisco,San Francisco,Advertising,Messaging,Advertising,"Messaging, Software, SMS, MicroBlogging, Social Media",1.0,5.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Atebits in 2010,Atebits,Twitter,2010,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,San Francisco,Unknown,Messaging,,"Messaging, Software, SMS, MicroBlogging, Social Media",,4.0,0,0,0,38.0,3300.0,1160166511.0,3
Twitter acquired BackType in 2011,BackType,Twitter,2011,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,San Francisco,San Francisco,Advertising,Messaging,Advertising,"Messaging, Software, SMS, MicroBlogging, Social Media",3.0,5.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Bagcheck in 2011,Bagcheck,Twitter,2011,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,San Francisco,Curated Web,Messaging,Curated Web,"Messaging, Software, SMS, MicroBlogging, Social Media",,5.0,0,0,1,38.0,3300.0,1160166511.0,0
Twitter acquired Bluefin Labs in 2013,Bluefin Labs,Twitter,2013,"$80,000,000",1,Undisclosed,Stock,United States,United States,Cambridge,San Francisco,Search,Messaging,"Search, Social Television, Analytics, Video","Messaging, Software, SMS, MicroBlogging, Social Media",5.0,7.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Cabana in 2012,Cabana,Twitter,2012,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,San Francisco,San Francisco,Mobile,Messaging,Mobile,"Messaging, Software, SMS, MicroBlogging, Social Media",,6.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired CardSpring in 2014,CardSpring,Twitter,2014,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,San Francisco,San Francisco,E-Commerce,Messaging,E-Commerce,"Messaging, Software, SMS, MicroBlogging, Social Media",,8.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Cloudhopper in 2010,Cloudhopper,Twitter,2010,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Seattle,San Francisco,Mobile,Messaging,Mobile,"Messaging, Software, SMS, MicroBlogging, Social Media",2.0,4.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Clutch.io in 2012,Clutch.io,Twitter,2012,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,San Francisco,San Francisco,Mobile,Messaging,Mobile,"Messaging, Software, SMS, MicroBlogging, Social Media",,6.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Cover Lockscreen in 2014,Cover Lockscreen,Twitter,2014,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,San Francisco,Android,Messaging,"Android, Software, Apps, Mobile","Messaging, Software, SMS, MicroBlogging, Social Media",1.0,8.0,0,0,1,38.0,3300.0,1160166511.0,0
Twitter acquired Crashlytics in 2013,Crashlytics,Twitter,2013,"$100,000,000",1,Undisclosed,Undisclosed,United States,United States,Cambridge,San Francisco,Mobile,Messaging,Mobile,"Messaging, Software, SMS, MicroBlogging, Social Media",2.0,7.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Dabble DB in 2010,Dabble DB,Twitter,2010,Undisclosed amount,0,Undisclosed,Undisclosed,Canada,United States,Vancouver,San Francisco,Curated Web,Messaging,Curated Web,"Messaging, Software, SMS, MicroBlogging, Social Media",0.0,4.0,1,0,1,38.0,3300.0,1160166511.0,0
Twitter acquired Dasient in 2012,Dasient,Twitter,2012,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Palo Alto,San Francisco,Curated Web,Messaging,Curated Web,"Messaging, Software, SMS, MicroBlogging, Social Media",,6.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Fluther in 2010,Fluther,Twitter,2010,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,San Francisco,San Francisco,Curated Web,Messaging,Curated Web,"Messaging, Software, SMS, MicroBlogging, Social Media",3.0,4.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Gnip in 2014,Gnip,Twitter,2014,"$134,000,000",1,Pending,"Cash, Stock",United States,United States,Boulder,San Francisco,Enterprise Software,Messaging,Enterprise Software,"Messaging, Software, SMS, MicroBlogging, Social Media",6.0,8.0,0,1,1,38.0,3300.0,1160166511.0,2
Twitter acquired Hotspots.io in 2012,Hotspots.io,Twitter,2012,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,San Francisco,Unknown,Messaging,,"Messaging, Software, SMS, MicroBlogging, Social Media",,6.0,0,0,0,38.0,3300.0,1160166511.0,3
Twitter acquired Julpan in 2011,Julpan,Twitter,2011,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,New York City,San Francisco,Unknown,Messaging,,"Messaging, Software, SMS, MicroBlogging, Social Media",,5.0,0,1,0,38.0,3300.0,1160166511.0,0
Twitter acquired Lucky Sort in 2013,Lucky Sort,Twitter,2013,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Portland,San Francisco,Real Time,Messaging,"Real Time, Big Data, iPad, Analytics, Social Media, Visualization","Messaging, Software, SMS, MicroBlogging, Social Media",2.0,7.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Marakana in 2013,Marakana,Twitter,2013,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,San Francisco,San Francisco,Education,Messaging,Education,"Messaging, Software, SMS, MicroBlogging, Social Media",8.0,7.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Mesagraph in 2014,Mesagraph,Twitter,2014,Undisclosed amount,0,Undisclosed,Undisclosed,France,United States,Paris,San Francisco,Software,Messaging,Software,"Messaging, Software, SMS, MicroBlogging, Social Media",4.0,8.0,1,0,1,38.0,3300.0,1160166511.0,0
Twitter acquired Mitro in 2014,Mitro,Twitter,2014,Undisclosed amount,0,Pending,Undisclosed,United States,United States,New York City,San Francisco,Software,Messaging,Software,"Messaging, Software, SMS, MicroBlogging, Social Media",2.0,8.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Mixer Labs in 2009,Mixer Labs,Twitter,2009,"$5,200,000",1,Undisclosed,Undisclosed,United States,United States,San Mateo,San Francisco,Search,Messaging,Search,"Messaging, Software, SMS, MicroBlogging, Social Media",,3.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired MoPub in 2013,MoPub,Twitter,2013,"$350,000,000",1,Undisclosed,Stock,United States,United States,San Francisco,San Francisco,Advertising,Messaging,"Advertising, Mobile Advertising, Mobile","Messaging, Software, SMS, MicroBlogging, Social Media",3.0,7.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Namo Media in 2014,Namo Media,Twitter,2014,"$50,000,000",1,Pending,Undisclosed,United States,United States,San Francisco,San Francisco,Mobile,Messaging,Mobile,"Messaging, Software, SMS, MicroBlogging, Social Media",1.0,8.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Posterous in 2012,Posterous,Twitter,2012,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,San Francisco,San Francisco,Networking,Messaging,"Networking, Curated Web, Blogging Platforms","Messaging, Software, SMS, MicroBlogging, Social Media",4.0,6.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired SecondSync in 2014,SecondSync,Twitter,2014,Undisclosed amount,0,Undisclosed,Undisclosed,Great Britain,United States,Bristol,San Francisco,Web Development,Messaging,"Web Development, Television, Analytics, Social Television, Social Media, Enterprise Software","Messaging, Software, SMS, MicroBlogging, Social Media",3.0,8.0,1,0,1,38.0,3300.0,1160166511.0,0
Twitter acquired Smallthought Systems in 2010,Smallthought Systems,Twitter,2010,Undisclosed amount,0,Undisclosed,Undisclosed,Canada,United States,Vancouver,San Francisco,Software,Messaging,Software,"Messaging, Software, SMS, MicroBlogging, Social Media",5.0,4.0,1,0,1,38.0,3300.0,1160166511.0,0
Twitter acquired SnappyTV in 2014,SnappyTV,Twitter,2014,Undisclosed amount,0,Pending,Undisclosed,United States,United States,San Francisco,San Francisco,Curated Web,Messaging,"Curated Web, Cloud Computing, Television, Social Television, Video","Messaging, Software, SMS, MicroBlogging, Social Media",4.0,8.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Spindle in 2013,Spindle,Twitter,2013,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Boston,San Francisco,Location Based Services,Messaging,"Location Based Services, Social Commerce, Mobile","Messaging, Software, SMS, MicroBlogging, Social Media",3.0,7.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Summify in 2012,Summify,Twitter,2012,Undisclosed amount,0,Undisclosed,Undisclosed,Canada,United States,Vancouver,San Francisco,News,Messaging,News,"Messaging, Software, SMS, MicroBlogging, Social Media",3.0,6.0,1,0,1,38.0,3300.0,1160166511.0,0
Twitter acquired Summize in 2008,Summize,Twitter,2008,"$15,000,000",1,Undisclosed,"Cash, Stock",United Stats of AMerica,United States,Potomac Falls,San Francisco,Reviews and Recommendations,Messaging,"Reviews and Recommendations, Curated Web, Search","Messaging, Software, SMS, MicroBlogging, Social Media",2.0,2.0,1,0,1,38.0,3300.0,1160166511.0,0
Twitter acquired TapCommerce in 2014,TapCommerce,Twitter,2014,"$100,000,000",1,Complete,Undisclosed,United States,United States,New York City,San Francisco,Mobile,Messaging,Mobile,"Messaging, Software, SMS, MicroBlogging, Social Media",2.0,8.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Trendrr in 2013,Trendrr,Twitter,2013,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,New York City,San Francisco,Real Time,Messaging,"Real Time, Social Television, Business Intelligence, Analytics, Social Media, Enterprise Software","Messaging, Software, SMS, MicroBlogging, Social Media",6.0,7.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired TweetDeck in 2011,TweetDeck,Twitter,2011,"$40,000,000",1,Undisclosed,"Cash, Stock",Great Britain,United States,London,San Francisco,Twitter Applications,Messaging,"Twitter Applications, Software","Messaging, Software, SMS, MicroBlogging, Social Media",3.0,5.0,1,0,1,38.0,3300.0,1160166511.0,0
Twitter acquired Ubalo in 2013,Ubalo,Twitter,2013,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,San Francisco,Unknown,Messaging,,"Messaging, Software, SMS, MicroBlogging, Social Media",2.0,7.0,0,0,0,38.0,3300.0,1160166511.0,3
Twitter acquired Values of n in 2008,Values of n,Twitter,2008,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Portland,San Francisco,Software,Messaging,Software,"Messaging, Software, SMS, MicroBlogging, Social Media",,2.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Vine in 2012,Vine,Twitter,2012,"$30,000,000",1,Undisclosed,Undisclosed,United States,United States,New York City,San Francisco,Mobile,Messaging,Mobile,"Messaging, Software, SMS, MicroBlogging, Social Media",0.0,6.0,0,1,1,38.0,3300.0,1160166511.0,0
Twitter acquired Whisper Systems in 2011,Whisper Systems,Twitter,2011,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,San Francisco,San Francisco,Security,Messaging,Security,"Messaging, Software, SMS, MicroBlogging, Social Media",1.0,5.0,0,1,1,38.0,3300.0,1160166511.0,0
Verizon Communications acquired Alltel in 2008,Alltel,Verizon Communications,2008,"$28,100,000,000",1,Undisclosed,Undisclosed,United States,United States,Little Rock,New York City,Public Relations,Mobile,Public Relations,Mobile,40.0,25.0,0,1,1,7.0,176800.0,30079503000.0,0
Verizon Communications acquired CloudSwitch in 2011,CloudSwitch,Verizon Communications,2011,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,New York City,Software,Mobile,Software,Mobile,,28.0,0,0,1,7.0,176800.0,30079503000.0,0
Verizon Communications acquired EdgeCast Networks in 2013,EdgeCast Networks,Verizon Communications,2013,"$350,000,000",1,Undisclosed,Undisclosed,United States,United States,Santa Monica,New York City,Content,Mobile,"Content, Web Hosting, Content Delivery",Mobile,7.0,30.0,0,1,1,7.0,176800.0,30079503000.0,0
Verizon Communications acquired Hughes Telematics in 2012,Hughes Telematics,Verizon Communications,2012,"$612,000,000",1,Undisclosed,Undisclosed,United States,United States,Atlanta,New York City,Mobile,Mobile,Mobile,Mobile,5.0,29.0,0,1,1,7.0,176800.0,30079503000.0,0
Verizon Communications acquired MCI in 2005,MCI,Verizon Communications,2005,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,New York City,Unknown,Mobile,,Mobile,,22.0,0,0,0,7.0,176800.0,30079503000.0,3
Verizon Communications acquired Terremark Worldwide in 2011,Terremark Worldwide,Verizon Communications,2011,Undisclosed amount,0,Undisclosed,Undisclosed,,United States,,New York City,Unknown,Mobile,,Mobile,,28.0,0,0,0,7.0,176800.0,30079503000.0,3
Verizon Communications acquired UpLynk in 2013,UpLynk,Verizon Communications,2013,Undisclosed amount,0,Undisclosed,Undisclosed,United States,United States,Newbury Park,New York City,Software,Mobile,Software,Mobile,3.0,30.0,0,1,1,7.0,176800.0,30079503000.0,0
Vodafone acquired Cable&Wireless Worldwide in 2012,Cable&Wireless Worldwide,Vodafone,2012,"$1,700,000,000",1,Undisclosed,Undisclosed,,United Kingdom,,,Web Hosting,Telecommunications,Web Hosting,"Telecommunications, Mobile",,29.0,0,0,1,9.0,91272.0,0.0,0
Vodafone acquired Complete Network Technology in 2011,Complete Network Technology,Vodafone,2011,Undisclosed amount,0,Undisclosed,Undisclosed,Ireland,United Kingdom,Dublin,,Web Hosting,Telecommunications,Web Hosting,"Telecommunications, Mobile",10.0,28.0,1,0,1,9.0,91272.0,0.0,0
Vodafone acquired Ghana Telecommunications in 2008,Ghana Telecommunications,Vodafone,2008,"$900,000,000",1,Undisclosed,Undisclosed,Ghana,United Kingdom,Accra,,Public Relations,Telecommunications,Public Relations,"Telecommunications, Mobile",13.0,25.0,1,0,1,9.0,91272.0,0.0,0
Vodafone acquired Hellas Online in 2014,Hellas Online,Vodafone,2014,"$94,000,000",1,Pending,Cash,Greece,United Kingdom,Athens,,Unknown,Telecommunications,,"Telecommunications, Mobile",21.0,31.0,1,0,0,9.0,91272.0,0.0,0
